"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001400","GISAHZAF","PUBLISHED","2013","AFR","ZAF","SA_BEER","4.50","4.50000","","",""
"SA_0000001400","GISAHITA","PUBLISHED","2010","EUR","ITA","SA_WINE","4.45","4.45000","","",""
"SA_0000001400","GISAHBGR","PUBLISHED","2013","EUR","BGR","SA_OTHER_ALCOHOL","0.06","0.06000","","",""
"SA_0000001400","GISAHPNG","PUBLISHED","2006","WPR","PNG","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHKIR","PUBLISHED","2002","WPR","KIR","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHBEN","PUBLISHED","2010","AFR","BEN","SA_WINE","0.25","0.25000","","",""
"SA_0000001400","GISAHBEL","PUBLISHED","2005","EUR","BEL","SA_WINE","4.22","4.22000","","",""
"SA_0000001400","GISAHARE","PUBLISHED","2013","EMR","ARE","SA_BEER","0.19","0.19000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2004","EUR","TKM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2004","EUR","SWE","SA_TOTAL","6.60","6.60000","","",""
"SA_0000001400","GISAHLAO","PUBLISHED","2007","WPR","LAO","SA_TOTAL","5.00","5.00000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2007","EMR","YEM","SA_BEER","0.04","0.04000","","",""
"SA_0000001400","GISAHNIU","PUBLISHED","2000","WPR","NIU","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHERI","PUBLISHED","2005","AFR","ERI","SA_TOTAL","1.07","1.07000","","",""
"SA_0000001400","GISAHAFG","PUBLISHED","2012","EMR","AFG","SA_TOTAL","0.01","0.01000","","",""
"SA_0000001400","GISAHJOR","PUBLISHED","2004","EMR","JOR","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHMYS","PUBLISHED","2001","WPR","MYS","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHKAZ","PUBLISHED","2005","EUR","KAZ","SA_TOTAL","6.94","6.94000","","",""
"SA_0000001400","GISAHAGO","PUBLISHED","2006","AFR","AGO","SA_TOTAL","5.84","5.84000","","",""
"SA_0000001400","GISAHIND","PUBLISHED","2011","SEAR","IND","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHBOL","PUBLISHED","2001","AMR","BOL","SA_TOTAL","2.20","2.20000","","",""
"SA_0000001400","GISAHCHE","PUBLISHED","2002","EUR","CHE","SA_BEER","3.26","3.26000","","",""
"SA_0000001400","GISAHJOR","PUBLISHED","2006","EMR","JOR","SA_BEER","0.18","0.18000","","",""
"SA_0000001400","GISAHROU","PUBLISHED","2013","EUR","ROU","SA_SPIRITS","1.41","1.41000","","",""
"SA_0000001400","GISAHLVA","PUBLISHED","2010","EUR","LVA","SA_BEER","4.57","4.57000","","",""
"SA_0000001400","GISAHGHA","PUBLISHED","2006","AFR","GHA","SA_SPIRITS","0.07","0.07000","","",""
"SA_0000001400","","PUBLISHED","2001","EUR","MCO","SA_SPIRITS","No data","","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2010","SEAR","THA","SA_TOTAL","5.95","5.95000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2001","WPR","AUS","SA_TOTAL","9.53","9.53000","","",""
"SA_0000001400","GISAHGIN","PUBLISHED","2003","AFR","GIN","SA_TOTAL","0.18","0.18000","","",""
"SA_0000001400","GISAHLCA","PUBLISHED","2001","AMR","LCA","SA_WINE","1.18","1.18000","","",""
"SA_0000001400","GISAHMDG","PUBLISHED","2011","AFR","MDG","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHNGA","PUBLISHED","2007","AFR","NGA","SA_SPIRITS","0.06","0.06000","","",""
"SA_0000001400","GISAHEGY","PUBLISHED","2003","EMR","EGY","SA_SPIRITS","0.06","0.06000","","",""
"SA_0000001400","GISAHFJI","PUBLISHED","2001","WPR","FJI","SA_TOTAL","1.93","1.93000","","",""
"SA_0000001400","GISAHBTN","PUBLISHED","2007","SEAR","BTN","SA_TOTAL","0.16","0.16000","","",""
"SA_0000001400","GISAHTHA","PUBLISHED","2002","SEAR","THA","SA_TOTAL","5.93","5.93000","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2001","EUR","SWE","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHMLI","PUBLISHED","2005","AFR","MLI","SA_TOTAL","0.55","0.55000","","",""
"SA_0000001400","GISAHRUS","PUBLISHED","2007","EUR","RUS","SA_SPIRITS","6.32","6.32000","","",""
"SA_0000001400","GISAHAGO","PUBLISHED","2014","AFR","AGO","SA_TOTAL","8.33","8.33000","","",""
"SA_0000001400","GISAHSLB","PUBLISHED","2000","WPR","SLB","SA_WINE","0.02","0.02000","","",""
"SA_0000001400","GISAHTZA","PUBLISHED","2008","AFR","TZA","SA_SPIRITS","0.18","0.18000","","",""
"SA_0000001400","GISAHTZA","PUBLISHED","2013","AFR","TZA","SA_BEER","0.81","0.81000","","",""
"SA_0000001400","GISAHGEO","PUBLISHED","2000","EUR","GEO","SA_WINE","1.57","1.57000","","",""
"SA_0000001400","GISAHMKD","PUBLISHED","2012","EUR","MKD","SA_TOTAL","1.23","1.23000","","",""
"SA_0000001400","GISAHBRA","PUBLISHED","2011","AMR","BRA","SA_WINE","0.42","0.42000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2010","AFR","SLE","SA_TOTAL","3.84","3.84000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2006","AFR","SLE","SA_BEER","0.15","0.15000","","",""
"SA_0000001400","GISAHIRL","PUBLISHED","2004","EUR","IRL","SA_WINE","2.57","2.57000","","",""
"SA_0000001400","GISAHEST","PUBLISHED","2007","EUR","EST","SA_OTHER_ALCOHOL","2.06","2.06000","","",""
"SA_0000001400","GISAHGTM","PUBLISHED","2014","AMR","GTM","SA_TOTAL","1.88","1.88000","","",""
"SA_0000001400","GISAHPNG","PUBLISHED","2002","WPR","PNG","SA_WINE","0.01","0.01000","","",""
"SA_0000001400","GISAHDEU","PUBLISHED","2001","EUR","DEU","SA_SPIRITS","2.54","2.54000","","",""
"SA_0000001400","GISAHNIU","PUBLISHED","2003","WPR","NIU","SA_TOTAL","8.47","8.47000","","",""
"SA_0000001400","GISAHMAR","PUBLISHED","2000","EMR","MAR","SA_BEER","0.21","0.21000","","",""
"SA_0000001400","GISAHSRB","PUBLISHED","2004","EUR","SRB","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHMAR","PUBLISHED","2004","EMR","MAR","SA_TOTAL","0.56","0.56000","","",""
"SA_0000001400","GISAHAND","PUBLISHED","2009","EUR","AND","SA_WINE","4.60","4.60000","","",""
"SA_0000001400","GISAHITA","PUBLISHED","2002","EUR","ITA","SA_WINE","6.54","6.54000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2005","EUR","LTU","SA_TOTAL","12.30","12.30000","","",""
"SA_0000001400","GISAHJAM","PUBLISHED","2007","AMR","JAM","SA_WINE","0.18","0.18000","","",""
"SA_0000001400","GISAHJPN","PUBLISHED","2011","WPR","JPN","SA_TOTAL","7.39","7.39000","","",""
"SA_0000001400","GISAHIRQ","PUBLISHED","2011","EMR","IRQ","SA_BEER","0.12","0.12000","","",""
"SA_0000001400","GISAHNIC","PUBLISHED","2003","AMR","NIC","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHBLR","PUBLISHED","2006","EUR","BLR","SA_SPIRITS","5.22","5.22000","","",""
"SA_0000001400","GISAHBWA","PUBLISHED","2004","AFR","BWA","SA_OTHER_ALCOHOL","1.98","1.98000","","",""
"SA_0000001400","GISAHVUT","PUBLISHED","2009","WPR","VUT","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHTGO","PUBLISHED","2006","AFR","TGO","SA_TOTAL","1.37","1.37000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2004","AMR","ATG","SA_TOTAL","7.28","7.28000","","",""
"SA_0000001400","GISAHBIH","PUBLISHED","2001","EUR","BIH","SA_SPIRITS","0.85","0.85000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2004","AMR","BRB","SA_WINE","0.68","0.68000","","",""
"SA_0000001400","GISAHDZA","PUBLISHED","2012","AFR","DZA","SA_SPIRITS","0.07","0.07000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2014","WPR","AUS","SA_OTHER_ALCOHOL","0.83","0.83000","","",""
"SA_0000001400","GISAHSTP","PUBLISHED","2004","AFR","STP","SA_SPIRITS","0.75","0.75000","","",""
"SA_0000001400","GISAHCOD","PUBLISHED","2009","AFR","COD","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHLBN","PUBLISHED","2012","EMR","LBN","SA_WINE","0.35","0.35000","","",""
"SA_0000001400","GISAHLKA","PUBLISHED","2012","SEAR","LKA","SA_TOTAL","2.80","2.80000","","",""
"SA_0000001400","GISAHPRK","PUBLISHED","2007","SEAR","PRK","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHHRV","PUBLISHED","2011","EUR","HRV","SA_SPIRITS","1.20","1.20000","","",""
"SA_0000001400","GISAHZAF","PUBLISHED","2014","AFR","ZAF","SA_OTHER_ALCOHOL","1.00","1.00000","","",""
"SA_0000001400","GISAHGNQ","PUBLISHED","2008","AFR","GNQ","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHVCT","PUBLISHED","2000","AMR","VCT","SA_SPIRITS","2.75","2.75000","","",""
"SA_0000001400","GISAHBRB","PUBLISHED","2000","AMR","BRB","SA_OTHER_ALCOHOL","0.03","0.03000","","",""
"SA_0000001400","GISAHMMR","PUBLISHED","2003","SEAR","MMR","SA_WINE","0.00","0.00000","","",""
"SA_0000001400","GISAHSLV","PUBLISHED","2002","AMR","SLV","SA_BEER","1.14","1.14000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2009","AMR","ATG","SA_OTHER_ALCOHOL","0.27","0.27000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2012","AMR","SUR","SA_SPIRITS","3.33","3.33000","","",""
"SA_0000001400","GISAHESP","PUBLISHED","2002","EUR","ESP","SA_OTHER_ALCOHOL","0.58","0.58000","","",""
"SA_0000001400","GISAHEGY","PUBLISHED","2000","EMR","EGY","SA_BEER","0.06","0.06000","","",""
"SA_0000001400","GISAHUGA","PUBLISHED","2011","AFR","UGA","SA_BEER","0.72","0.72000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2004","AMR","SUR","SA_SPIRITS","2.75","2.75000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2001","AFR","LBR","SA_OTHER_ALCOHOL","4.23","4.23000","","",""
"SA_0000001400","GISAHCOK","PUBLISHED","2002","WPR","COK","SA_TOTAL","1.10","1.10000","","",""
"SA_0000001400","GISAHKNA","PUBLISHED","2007","AMR","KNA","SA_SPIRITS","5.46","5.46000","","",""
"SA_0000001400","GISAHMNG","PUBLISHED","2000","WPR","MNG","SA_SPIRITS","2.10","2.10000","","",""
"SA_0000001400","GISAHPER","PUBLISHED","2005","AMR","PER","SA_SPIRITS","2.10","2.10000","","",""
"SA_0000001400","GISAHCPV","PUBLISHED","2002","AFR","CPV","SA_BEER","2.08","2.08000","","",""
"SA_0000001400","GISAHPAN","PUBLISHED","2005","AMR","PAN","SA_BEER","3.59","3.59000","","",""
"SA_0000001400","GISAHSOM","PUBLISHED","2003","EMR","SOM","SA_TOTAL","0.00","0.00000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2004","AFR","BDI","SA_TOTAL","5.72","5.72000","","",""
"SA_0000001400","GISAHKGZ","PUBLISHED","2009","EUR","KGZ","SA_TOTAL","2.39","2.39000","","",""
"SA_0000001400","GISAHUSA","PUBLISHED","2010","AMR","USA","SA_WINE","1.44","1.44000","","",""
"SA_0000001400","GISAHSWZ","PUBLISHED","2006","AFR","SWZ","SA_OTHER_ALCOHOL","3.37","3.37000","","",""
"SA_0000001400","GISAHCOG","PUBLISHED","2011","AFR","COG","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHNER","PUBLISHED","2008","AFR","NER","SA_BEER","0.05","0.05000","","",""
"SA_0000001400","GISAHZMB","PUBLISHED","2002","AFR","ZMB","SA_TOTAL","2.44","2.44000","","",""
"SA_0000001400","GISAHSAU","PUBLISHED","2013","EMR","SAU","SA_TOTAL","0.09","0.09000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2009","AFR","SLE","SA_SPIRITS","0.05","0.05000","","",""
"SA_0000001400","GISAHSYR","PUBLISHED","2003","EMR","SYR","SA_SPIRITS","0.82","0.82000","","",""
"SA_0000001400","GISAHBLZ","PUBLISHED","2013","AMR","BLZ","SA_OTHER_ALCOHOL","0.16","0.16000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2013","EUR","CYP","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2007","AFR","KEN","SA_BEER","0.94","0.94000","","",""
"SA_0000001400","GISAHARE","PUBLISHED","2012","EMR","ARE","SA_SPIRITS","1.44","1.44000","","",""
"SA_0000001400","GISAHGAB","PUBLISHED","2006","AFR","GAB","SA_OTHER_ALCOHOL","0.02","0.02000","","",""
"SA_0000001400","GISAHGNB","PUBLISHED","2003","AFR","GNB","SA_TOTAL","2.16","2.16000","","",""
"SA_0000001400","GISAHATG","PUBLISHED","2012","AMR","ATG","SA_TOTAL","8.18","8.18000","","",""
"SA_0000001400","GISAHROU","PUBLISHED","2009","EUR","ROU","SA_SPIRITS","2.40","2.40000","","",""
"SA_0000001400","GISAHCAF","PUBLISHED","2000","AFR","CAF","SA_OTHER_ALCOHOL","1.04","1.04000","","",""
"SA_0000001400","GISAHSLE","PUBLISHED","2002","AFR","SLE","SA_BEER","0.14","0.14000","","",""
"SA_0000001400","GISAHCOL","PUBLISHED","2003","AMR","COL","SA_WINE","0.03","0.03000","","",""
"SA_0000001400","GISAHVEN","PUBLISHED","2002","AMR","VEN","SA_BEER","5.15","5.15000","","",""
"SA_0000001400","GISAHBLR","PUBLISHED","2003","EUR","BLR","SA_BEER","3.20","3.20000","","",""
"SA_0000001400","GISAHTUN","PUBLISHED","2013","EMR","TUN","SA_WINE","0.38","0.38000","","",""
"SA_0000001400","GISAHAUS","PUBLISHED","2011","WPR","AUS","SA_SPIRITS","1.34","1.34000","","",""
"SA_0000001400","GISAHBWA","PUBLISHED","2007","AFR","BWA","SA_TOTAL","6.21","6.21000","","",""
"SA_0000001400","GISAHBGR","PUBLISHED","2004","EUR","BGR","SA_TOTAL","10.96","10.96000","","",""
"SA_0000001400","GISAHGEO","PUBLISHED","2009","EUR","GEO","SA_SPIRITS","2.00","2.00000","","",""
"SA_0000001400","GISAHPHL","PUBLISHED","2001","WPR","PHL","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHAND","PUBLISHED","2013","EUR","AND","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHSMR","PUBLISHED","2005","EUR","SMR","SA_SPIRITS","No data","","","",""
"SA_0000001400","GISAHSWE","PUBLISHED","2000","EUR","SWE","SA_TOTAL","6.20","6.20000","","",""
"SA_0000001400","GISAHNER","PUBLISHED","2007","AFR","NER","SA_SPIRITS","0.04","0.04000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2013","EUR","CYP","SA_WINE","2.48","2.48000","","",""
"SA_0000001400","GISAHNLD","PUBLISHED","2008","EUR","NLD","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHKOR","PUBLISHED","2013","WPR","KOR","SA_TOTAL","9.33","9.33000","","",""
"SA_0000001400","GISAHTTO","PUBLISHED","2008","AMR","TTO","SA_OTHER_ALCOHOL","0.11","0.11000","","",""
"SA_0000001400","GISAHTKM","PUBLISHED","2014","EUR","TKM","SA_BEER","0.81","0.81000","","",""
"SA_0000001400","GISAHCYP","PUBLISHED","2008","EUR","CYP","SA_TOTAL","12.01","12.01000","","",""
"SA_0000001400","GISAHEGY","PUBLISHED","2012","EMR","EGY","SA_BEER","0.13","0.13000","","",""
"SA_0000001400","GISAHSVK","PUBLISHED","2014","EUR","SVK","SA_TOTAL","10.60","10.60000","","",""
"SA_0000001400","GISAHTUN","PUBLISHED","2008","EMR","TUN","SA_TOTAL","1.37","1.37000","","",""
"SA_0000001400","GISAHLBR","PUBLISHED","2009","AFR","LBR","SA_OTHER_ALCOHOL","3.40","3.40000","","",""
"SA_0000001400","GISAHKAZ","PUBLISHED","2014","EUR","KAZ","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHVNM","PUBLISHED","2007","WPR","VNM","SA_TOTAL","3.01","3.01000","","",""
"SA_0000001400","GISAHMHL","PUBLISHED","2001","WPR","MHL","SA_BEER","No data","","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2000","EUR","GBR","SA_OTHER_ALCOHOL","0.63","0.63000","","",""
"SA_0000001400","GISAHSWZ","PUBLISHED","2010","AFR","SWZ","SA_WINE","0.05","0.05000","","",""
"SA_0000001400","GISAHLTU","PUBLISHED","2001","EUR","LTU","SA_TOTAL","10.20","10.20000","","",""
"SA_0000001400","GISAHBDI","PUBLISHED","2001","AFR","BDI","SA_OTHER_ALCOHOL","5.07","5.07000","","",""
"SA_0000001400","GISAHPAN","PUBLISHED","2000","AMR","PAN","SA_SPIRITS","2.03","2.03000","","",""
"SA_0000001400","GISAHIRN","PUBLISHED","2006","EMR","IRN","SA_SPIRITS","0.02","0.02000","","",""
"SA_0000001400","GISAHSUR","PUBLISHED","2007","AMR","SUR","SA_WINE","0.18","0.18000","","",""
"SA_0000001400","GISAHPRY","PUBLISHED","2008","AMR","PRY","SA_TOTAL","6.14","6.14000","","",""
"SA_0000001400","GISAHUKR","PUBLISHED","2000","EUR","UKR","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHPOL","PUBLISHED","2007","EUR","POL","SA_SPIRITS","3.50","3.50000","","",""
"SA_0000001400","GISAHKEN","PUBLISHED","2003","AFR","KEN","SA_TOTAL","1.49","1.49000","","",""
"SA_0000001400","GISAHMHL","PUBLISHED","2008","WPR","MHL","SA_BEER","No data","","","",""
"SA_0000001400","GISAHLUX","PUBLISHED","2003","EUR","LUX","SA_WINE","5.75","5.75000","","",""
"SA_0000001400","GISAHSOM","PUBLISHED","2000","EMR","SOM","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHKWT","PUBLISHED","2003","EMR","KWT","SA_BEER","0.02","0.02000","","",""
"SA_0000001400","GISAHUGA","PUBLISHED","2003","AFR","UGA","SA_BEER","0.42","0.42000","","",""
"SA_0000001400","GISAHURY","PUBLISHED","2005","AMR","URY","SA_WINE","4.23","4.23000","","",""
"SA_0000001400","GISAHLSO","PUBLISHED","2010","AFR","LSO","SA_OTHER_ALCOHOL","0.61","0.61000","","",""
"SA_0000001400","GISAHCPV","PUBLISHED","2010","AFR","CPV","SA_BEER","2.51","2.51000","","",""
"SA_0000001400","GISAHTGO","PUBLISHED","2006","AFR","TGO","SA_BEER","0.51","0.51000","","",""
"SA_0000001400","GISAHGRD","PUBLISHED","2003","AMR","GRD","SA_WINE","0.41","0.41000","","",""
"SA_0000001400","GISAHMDV","PUBLISHED","2001","SEAR","MDV","SA_OTHER_ALCOHOL","0.00","0.00000","","",""
"SA_0000001400","GISAHCHE","PUBLISHED","2014","EUR","CHE","SA_BEER","3.16","3.16000","","",""
"SA_0000001400","GISAHYEM","PUBLISHED","2003","EMR","YEM","SA_BEER","0.04","0.04000","","",""
"SA_0000001400","GISAHALB","PUBLISHED","2008","EUR","ALB","SA_OTHER_ALCOHOL","0.10","0.10000","","",""
"SA_0000001400","GISAHJPN","PUBLISHED","2003","WPR","JPN","SA_BEER","1.81","1.81000","","",""
"SA_0000001400","GISAHHND","PUBLISHED","2005","AMR","HND","SA_WINE","0.04","0.04000","","",""
"SA_0000001400","GISAHGIN","PUBLISHED","2007","AFR","GIN","SA_TOTAL","0.19","0.19000","","",""
"SA_0000001400","GISAHNLD","PUBLISHED","2012","EUR","NLD","SA_WINE","3.16","3.16000","","",""
"SA_0000001400","GISAHMOZ","PUBLISHED","2004","AFR","MOZ","SA_WINE","0.08","0.08000","","",""
"SA_0000001400","GISAHBRA","PUBLISHED","2003","AMR","BRA","SA_OTHER_ALCOHOL","0.01","0.01000","","",""
"SA_0000001400","GISAHMOZ","PUBLISHED","2009","AFR","MOZ","SA_SPIRITS","0.47","0.47000","","",""
"SA_0000001400","GISAHCHL","PUBLISHED","2003","AMR","CHL","SA_TOTAL","6.37","6.37000","","",""
"SA_0000001400","GISAHGBR","PUBLISHED","2008","EUR","GBR","SA_OTHER_ALCOHOL","0.83","0.83000","","",""
